variant,depth,beam_index,rule_id,objective_vector_raw,objective_vector_norm
Ortho,76,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,76,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,76,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,77,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,77,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,77,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,77,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,77,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,78,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,78,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,78,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,78,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,78,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,79,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,79,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,79,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,79,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,79,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,80,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,80,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,80,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,80,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,80,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,81,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,81,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,81,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,81,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,81,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,82,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,82,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,82,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,82,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,82,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,83,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,83,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,83,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,83,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,83,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,84,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,84,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,84,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,84,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,84,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,85,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,85,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,85,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,85,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,85,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,86,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,86,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,86,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,86,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,86,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,87,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,87,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,87,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,87,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,87,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,88,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,88,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,88,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,88,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,88,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,89,0,000000000000000000000000000003f7,"0.997853514|0.172830939|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,89,1,000000000000000000000000000003f7,"0.997853514|0.172830939|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,89,2,000000000000000000000000000003f7,"0.997853514|0.172830939|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,89,3,000000000000000000000000000003f7,"0.997853514|0.172830939|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,89,4,000000000000000000000000000003f7,"0.997853514|0.172830939|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,90,0,000000000000000000000000000003f7,"0.997853514|0.172830850|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,90,1,000000000000000000000000000003f7,"0.997853514|0.172830850|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,90,2,000000000000000000000000000003f7,"0.997853514|0.172830850|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,90,3,000000000000000000000000000003f7,"0.997853514|0.172830850|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,90,4,000000000000000000000000000003f7,"0.997853514|0.172830850|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,91,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,91,1,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,91,2,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,91,3,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,91,4,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Ortho,92,0,000000000000000000000000000003f7,"0.997853514|0.172830924|1.000000000|1.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
